210696899,任晓雯,力荐,2010-01-31,638,"年轻时读《呼兰河传》没大感觉。这会儿重读激动死了。这种地方志式的小说，很容易写得乏味（参见历届茅奖中这一类型），没想萧红写得那么耐看。所谓风土人情，“人情”是重点。光有“风土”，不过是强凑进小说的散文。这也是为何，《长恨歌》冗长的开头常为人诟病。同样写农民的劣根性，萧红写得比鲁迅好。相比夸张讽刺漫画式的手法，扎扎实实不动声色的白描，实在是更高级的表现形式。
"
691809714,[已注销],力荐,2013-06-22,570,评价不好给，若硬要说，就是心疼：一个不属于那个时代的姑娘，在一个不属于自己的困境里，展现了不应该属于自己的力量。
252521775,筷喜旺,力荐,2014-10-25,581,几乎每个人都是不幸的，可日子还得安安静静的过。
764717873,阿梦,力荐,2014-01-09,349,第一次读萧红，对她是又敬佩又喜爱。在白话文刚刚兴起的年代，她竟能写的如此语言流畅，文思缜密又意境幽远的书；她将日常写的像隆冬时下的大雪，天地万物即便是寒苦都显得是那么的纯美。以幼童的视角展开叙事，浑然天成一股童贞的客观，即不流于煽情又不失于冷漠。
615686992,芦哲峰,推荐,2012-12-14,218,文笔干净似雪，内心凛冽如刀。 
791665906,狂乱桂公子,力荐,2014-03-29,167,满天星光，满屋月亮，人生何如，为什么这么悲凉。
733168287,方悄悄,力荐,2013-10-07,114,旅行的时候看完的。看到最后，非常难受。因为写得太好了，浑然天成，又那么亮堂。真正优秀的作家一定是脱离派别，用自己独特的方式去写的。
204489803,Février,力荐,2010-06-08,129,“是不是我将来一个人也可以走得很远？”
844179381,曾良君,力荐,2014-09-09,97,萧红对于世态炎凉的观察讽刺虽然老练，可人却非常天真，既敏感又不安，时常被男人骗，可大概只有这样非常复杂的人生经历和矛盾的性格才可以写出呼兰河传来吧。
859593985,夏奈呀！,力荐,2014-11-02,80,说《黄金时代》流水账的人，大概是不明白许鞍华是顺承了萧红的行文呢。
951305896,with,力荐,2015-08-18,81,越是轻描淡写越是沉重
858935892,刘小昭,力荐,2014-10-31,59,一直有误解，以为是那种红色小说革命题材，最近偶然开始读，才发现居然这么好看！萧红的文字有种流淌的感觉，太舒服了~不腻不装不做作，简直是意外惊喜。
