278588893,七七|不言,null,2010-08-04,276,不太好意思承认这是一本书……
280775678,大魔王脆皮儿,较差,2010-08-10,154,山寨《小王子》
322398290,沉歌,力荐,2010-12-29,133,如果你喜欢的人 不喜欢你 那么就算全世界的人都喜欢你 还是会觉得孤独吧
741814946,彭萦,推荐,2013-11-04,91,认真地研究下文艺写作手法——不加标点符号 写那些本来没有必要说的事实，比如“交通工具出现了 世界上有很多种     交通工具 大部分有轮子 比如 火车 汽车 自行车 公车“
508289746,Hey Johnny,还行,2012-03-15,39,“原来，喜欢上一个人很容易，可是，要在心里最深刻的地方去珍惜，就很难。”“不要走得太慢，花会凋谢，也不要走得太快，花还没有开。”----------就可劲儿矫情吧啊---
326917152,芥末蘸酱,null,2010-12-15,29,现代人都太寂寞了吗?或者是太忙碌了吗?失去了安静了能力?所以安东里才会红?
222252765,喜欢一个人,还行,2010-08-05,18,恩，我被书名欺骗了，挺粗糙的一本书。还中国版《小王子》，飞行员，我为你哭泣。。
346974580,我不是盆栽啊,很差,2011-01-29,10,没劲。
855573258,fat funny cat,较差,2014-10-20,9,搞不懂这本书为什么流行了起来……
602678397,小岩井,推荐,2012-11-13,12,这种温暖小清新向的果然最适合我了，咋一看有种几米的风格，其实别有青春滋味。PS总感觉画手与写手的性别倒了。。。
310578904,少年夏不安,null,2010-11-01,7,还好没买。空洞。
399781563,ryo,较差,2011-06-06,6,不要学习小王子
291469903,第五象限,力荐,2010-09-08,6,短短的句子，看起来一副不靠谱的样子，却总能映照你心中已经在想在经历在实践的人生，以及另外一些你还没有想出来却一直认同的那些道理。
597675791,姜纪存,还行,2012-10-31,6,这个人 写书 为什么 没有 标点 啊 还有 我 一想到 这是一个 男孩和另一个男孩 失恋了 的 故事 我就冷
749101621,猫语猫寻,还行,2013-11-28,4,这种爱情专业书籍（呵呵）已经不能触动我了。有人说过30岁之后女人就再也不会心动了。果然我有这样的倾向，这些句子看在我的眼里，我只剩下一些无力的呵呵。人老心未老的句子在我这里变成了，人未老心已衰。唉！！永别了，爱情！
575382384,大婶儿,力荐,2012-09-01,4,暖暖的，忽然就释然了。
1186854877,peter,很差,2017-05-06,3,当年拿绿卡大概真的不用雅思四个七吧
689384996,fallsky,还行,2013-06-06,3,有一句话，喜欢和讨厌都会去摘一朵花。但是爱就会每天为她浇水..
229753680,宁遥。,推荐,2010-04-03,2,有些感觉像是小王子了。
658666435,眠去,还行,2013-03-25,1,太年轻了
554352918,进宝,推荐,2012-07-10,3,过去我没有来得及珍惜的人 请你们珍惜自己 过去没有来得及珍惜我的人 请珍惜现在或将来的人吧
373651457,黄豆豆^_~,推荐,2011-04-25,6,"书中我最喜欢的一句话——不要走得太慢 花会凋谢的 也不要走得太快 那样 花还没有开 Don’t walk too slowly,the flowers will wilt;but don’t walk too fast either,then the flowers won’t be blossoming yet."
298645218,水仙操,推荐,2010-09-29,2,放在身边很久的龟，远在他方的朋友，一起走过看过的路途风景，什么时候也为你们写一本小册子。
247033593,百无一用发小春,还行,2010-05-03,1,"我在找一棵开满花的树.因为我喜欢的人曾经要和我在这样一棵树下合照.但是如果没有找到也没什么可悲伤,毕竟不会你所希望的都能够得到,毕竟有一天我们也会忘掉彼此的味道."
389750261,多久,还行,2011-05-13,1,妹妹的书，偶然提起也就拿来一读。虽然在绘本中算是字数比较多的，不过看起来还是很快，读完全篇，感觉问题不少，首先是标点问题，正文中没有逗号和句号，严格来说是不合中文语法的，再者是人称问题，前面一直用“安东尼”自称，后面又突兀的改为“我”，以致文章有混乱之感。从故事情节来看，没有什么隐喻和韵味，只是讲述了一个失恋的故事，语句也不精雕细琢，显得冗长不精练，偶尔有几句稍稍带点人间哲理的语句在全文中也不是很突出，将正文内容重复一遍去配图的做法也令人匪夷所思，而且不少配图可以看出赶工嫌疑，总体来说水平相当一般，好在装帧设计不错，其他亮点不多。
238556104,桃鸢有只小绵羊,推荐,2010-04-13,0,这些都是你给我的爱。
